,Peak (full simulation)
2636,85.46677207637295
2637,77.58140086603592
2638,79.89740156150471
2639,79.5744218267616
2640,80.10611465099817
2641,104.21570664389222
2642,74.78110571715688
2643,82.82683491569908
2644,75.71829068776019
2645,62.86799964662672
2646,68.51486093785442
2647,80.46102179636708
2648,91.03317536342772
2649,72.88491027152382
2650,73.40978058157627
2651,67.28225950239431
2652,66.57604890026028
2653,75.15725440858563
2654,67.37930173708367
2655,74.44667236316856
2656,75.30190019743867
2657,71.47508433474111
2658,71.05905206265074
2659,67.6722189682314
2660,70.07123787442785
2661,77.93697842838095
2662,74.46358758748269
2663,86.50540812556507
2664,79.66193604756438
2665,71.55926749017033
2666,83.2643653347113
2667,76.58798178979951
2668,81.99833289954226
2669,68.57997479473897
2670,80.39001537454804
2671,69.65000648959007
2672,78.20758734899006
2673,90.20323373143005
2674,81.1404474417325
2675,75.35309037750798
2676,72.96669792189888
2677,76.80393115029248
2678,76.23686481499148
2679,69.64052417784781
2680,73.73588454159194
2681,79.9652056626149
2682,65.14834369991081
2683,82.84709600161918
2684,80.50563159640726
2685,73.94342391782271
2686,77.96293387906768
2687,68.54133768406106
2688,61.996108254052785
2689,78.83377027074488
2690,103.0559285133275
2691,76.24751663334132
2692,70.85742780034899
2693,64.4650452535815
2694,60.659167999744696
2695,67.27930562561664
2696,76.20474215115388
2697,61.23001029759136
2698,71.9486389701513
2699,68.91447019588415
2700,67.60716612845098
2701,70.27720904967944
2702,69.04524310582349
2703,77.47318595256421
2704,93.45782788851305
2705,74.74948770001963
2706,68.36354546553775
2707,79.54767261327915
2708,61.071791804010175
2709,80.92781696265415
2710,75.82606580651466
2711,74.57460579151864
2712,80.74314255865508
2713,94.07908254858432
2714,78.09278504372237
2715,74.32438613465054
2716,80.54930443546327
2717,79.51391047979381
2718,78.69990756050098
2719,88.03235758437172
2720,59.823377460331926
2721,77.36568045537501
2722,77.81375850517185
2723,64.75280567877326
2724,74.91335386618864
2725,88.0754212223496
2726,69.28343535230799
2727,74.14365590911056
2728,81.09684400368629
2729,66.72744361282464
2730,79.17144174477865
2731,73.81553760982531
2732,71.67303730228606
2733,69.16459077783989
2734,77.39428286836677
2735,76.10402688359363
2736,72.00265544395273
2737,73.5996327864253
2738,60.9157412506948
2739,98.22582222867493
2740,82.25630192358793
2741,62.058933487223456
2742,66.41278356524059
2743,62.202502078511735
2744,89.78987130335886
2745,82.59264087546158
2746,75.0145181299527
2747,63.79183250755278
2748,75.76612497494503
2749,79.8825307725848
2750,80.769534385769
2751,72.28290764305709
2752,60.72528146162655
2753,72.39942159365114
2754,68.0436173002755
2755,63.96007920925062
2756,77.71405530633058
2757,77.06820970542674
2758,70.2155830172187
2759,78.8122396835918
2760,74.47434501403391
2761,71.6548322066195
2762,66.4223949893589
2763,81.10198901539952
2764,80.31019461112751
2765,74.65471961488898
2766,71.67038133603225
2767,76.55000805996173
2768,71.94439512982537
2769,74.52587813412168
2770,72.11142580654712
2771,76.12388144819573
2772,72.19619820749949
2773,65.36704809277477
2774,84.24819185217467
2775,64.3492699094495
2776,82.04185283707463
2777,64.09818570239375
2778,73.06593557204896
2779,92.17914843913148
2780,97.78158381917186
2781,64.29522564937764
2782,81.9322708099236
2783,78.33786690732201
2784,93.41435020618269
2785,55.59269481921497
2786,67.5711888882821
2787,69.72961536447112
2788,76.33963991605282
2789,84.43641200749684
2790,71.06397379589961
2791,84.54924937633504
2792,76.16544981525264
2793,113.69841640820954
2794,85.86914542617096
2795,75.75842454416481
2796,92.87713201902571
2797,72.01013627323745
2798,74.41601339785036
2799,71.51778396076841
2800,69.20278158266883
2801,69.03819785068657
2802,77.56908540303583
2803,65.5227810502573
2804,74.01330775099412
2805,71.36502045193183
2806,66.8402219744712
2807,77.33789331763124
2808,83.24764211444042
2809,75.47409757386818
2810,72.98526339854176
2811,66.29010707126686
2812,64.90288123297583
2813,84.1671998255843
2814,74.37045535291065
2815,77.10547097371996
2816,90.39050653436351
2817,81.92801980783761
2818,81.18139049191232
2819,71.44569269232878
2820,68.24836232965063
2821,81.3280512232073
2822,89.22370299266808
2823,71.95609183940194
2824,65.49031972105426
2825,71.32759004482558
2826,74.55696843994345
2827,64.0963110577724
2828,66.95083865795333
2829,76.23129458347596
2830,73.11660366981403
2831,78.97244103359223
2832,80.70536297783374
2833,70.17682778240763
2834,62.52837709910073
2835,69.62257068334274
2836,75.87937303060122
2837,70.71927794922985
2838,80.94784600038354
2839,73.10116854484004
2840,69.70748403332705
2841,86.59781749862228
2842,75.01682184626829
2843,78.40483365054139
2844,84.9962785291556
2845,81.74553759984511
2846,70.7038806759776
2847,70.40592123736742
2848,82.48488375501836
2849,78.92038600206767
2850,80.11204177098645
2851,76.4095247464483
2852,78.20343948433552
2853,60.94644780453757
2854,68.9302033212902
2855,66.73313583109648
2856,61.729730320783155
2857,64.94852938298277
2858,80.69403773541143
2859,79.41233647587232
2860,91.78292378615193
2861,71.83485612328086
2862,72.09721380904706
2863,82.9733168496971
2864,70.44379875499105
2865,65.21403556937712
2866,75.16988561406743
2867,91.45906488086256
2868,67.33188352812124
2869,71.03759735824431
2870,74.53804457244179
2871,82.9253804571873
2872,69.37317339398408
2873,80.68630986702611
2874,71.57303641600005
2875,64.9859037554203
2876,61.19005723928285
2877,70.93190693249261
2878,79.00779113253041
2879,57.743358697692024
2880,60.93765667901823
2881,72.22030506109418
2882,71.88904829538104
2883,73.64150826575545
2884,81.49960279460429
2885,77.43477348920985
2886,75.34109891237726
2887,62.50799785675874
2888,75.2049222019727
2889,76.89391420197305
2890,63.91097074246372
2891,73.23660163526893
2892,89.62010257308923
2893,70.94199401307007
2894,84.14271961248609
2895,72.6826246078007
2896,80.9810717211747
2897,79.3609791884595
2898,85.74237500767552
2899,90.2216598310293
2900,70.36559361618752
2901,70.16631413006132
2902,81.67768347070367
2903,71.91282550691926
2904,69.98757374076096
2905,88.58692191436685
2906,78.38361532637323
2907,79.94709742760632
2908,87.82647330828772
2909,75.46162218092527
2910,70.41063144444762
2911,68.10221033976049
2912,73.62334567159654
2913,78.40468923937142
2914,78.90691571205633
2915,80.97148133090887
2916,70.50363257947524
2917,79.97931515036521
2918,89.37715135376038
2919,78.39738392226474
2920,63.37309396631798
2921,109.36559002205587
2922,87.64310428485867
2923,68.4987757074086
2924,67.10489114828522
2925,88.85981806180595
2926,76.21512617862234
2927,71.54560806819347
2928,79.71529863748378
2929,71.87647225937772
2930,82.26372685861018
2931,81.98449680712339
2932,75.36619560984843
2933,77.5792026916252
2934,87.26278584333586
2935,60.001642130283514
2936,82.1326842812914
2937,75.86013387119748
2938,70.75468552481686
2939,64.35149006617297
2940,78.47141808577325
2941,72.8829996417723
2942,65.59855677202295
2943,70.29363784766886
2944,73.93573926482287
2945,74.45918127499826
2946,63.11374204444375
2947,88.9745104787493
2948,80.01369886145905
2949,67.93233141961842
2950,75.85587431598015
2951,70.41119888471606
2952,74.68537486485353
2953,68.95870404392656
2954,68.20826139953772
2955,80.34898550881822
2956,62.732736278342756
2957,81.75527271223106
2958,63.35258951585891
2959,73.87536911940461
2960,58.54961709327067
2961,82.54388581870657
2962,82.02733905000126
2963,66.24875271424163
2964,92.9784265014204
2965,73.19855067838112
2966,60.80592340532964
2967,73.4765571144731
2968,72.36828690113688
2969,81.4950867317149
2970,66.88193074183259
2971,62.81433559134678
2972,71.89309848007696
2973,75.15079965854038
2974,72.04367948627842
2975,86.73545933800452
2976,80.02293346064127
2977,89.82279178816773
2978,65.30761716415522
2979,78.42328084256327
2980,62.57782538531224
2981,73.02743884914146
2982,69.44029674868828
2983,66.92617642347057
2984,87.24426444276237
2985,66.55507210566515
2986,74.64772586593324
2987,76.85720115643211
2988,66.21855818674588
2989,77.54229772205935
2990,79.56554362200443
2991,73.22716624582625
2992,84.517564140376
2993,77.83877022003217
2994,63.410553289694576
2995,79.89857562169826
2996,87.69540402086074
2997,68.94507863594221
2998,71.96225905274619
2999,60.92610800350626
3000,78.22959798210383
3001,68.44866946143273
3002,79.13956350151562
3003,67.99450301770524
3004,64.85200492852097
3005,69.75934021786266
3006,76.09082057371734
3007,67.9963210866209
3008,84.00135013847265
3009,78.40955362242886
3010,65.12201259314419
3011,64.3750299082897
3012,81.80764002158209
3013,68.38413618613541
3014,66.70335633210144
3015,72.58519462667462
3016,56.57256900613425
3017,88.19937005942391
3018,106.37439378619557
3019,70.38628454306952
3020,103.04380874418676
3021,92.63553480051179
3022,82.74047483673473
3023,69.98582333703717
3024,72.20754671992209
3025,78.32381375057835
3026,70.50646466667784
3027,61.60823568522
3028,80.60822495246005
3029,61.702534287085655
3030,56.966027324003754
3031,74.70120224937895
3032,68.06274149923088
3033,90.84602475523627
3034,67.3720701417064
3035,84.85698408858036
3036,67.97438484682183
3037,74.74759517397796
3038,66.84104167224918
3039,73.16781805958477
3040,80.64741176988402
3041,57.359536485442625
3042,65.6280858845421
3043,69.65970402228974
3044,79.21286337692402
3045,72.97240860345731
3046,84.80550705939203
3047,71.67759404356153
3048,72.01721093742486
3049,79.84464098229141
3050,69.80559071954339
3051,87.52654020750599
3052,71.34325038876588
3053,68.6414926874713
3054,60.366261996232126
3055,72.3476124430233
3056,77.5607566357403
3057,84.81088698984314
3058,64.2103917981377
3059,79.53016712639696
3060,68.5116394006195
3061,67.54453945350066
3062,63.49457522191044
3063,76.33474623404611
3064,68.20795112525842
3065,78.84597313006496
3066,71.98585278515205
3067,74.7590390352138
3068,77.39378430332798
3069,76.66415568089899
3070,65.08808729641973
3071,73.24341429952902
3072,74.53734967904418
3073,66.26196695131273
3074,66.30790980893892
3075,62.80072711476672
3076,73.75638802597076
3077,70.02512080459218
3078,68.41255515017022
3079,65.6246986047231
3080,61.81307413303885
3081,73.33360247052163
3082,76.38696832035437
3083,65.47692937126496
3084,76.68754673053347
3085,64.33981115504383
3086,74.15224586739986
3087,69.47835617631725
3088,95.15508686593361
3089,72.1369372378209
3090,67.80308128010921
3091,63.39680403266569
3092,73.94327026804706
3093,71.0445571389325
3094,83.74478824456574
3095,62.32475863438953
3096,78.20813279576603
3097,71.49582370353227
3098,85.82487530730522
3099,68.72095737751063
3100,77.72598482200354
3101,80.03971685712295
3102,60.24801395563419
3103,68.20067972028339
3104,71.25037488821691
3105,71.68441819312085
3106,80.82602390929978
3107,72.58961061658933
3108,69.38664533651469
3109,81.65509135691129
3110,71.0363614209483
3111,92.39676336704485
3112,62.92239173242025
3113,60.060577752575384
3114,68.54960338838198
3115,81.05233547066237
3116,85.42724615000903
3117,79.10346900887492
3118,73.68607905383539
3119,66.49037270112005
3120,70.85561268955169
3121,68.35140507265034
3122,80.16200577035515
3123,61.1895261604533
3124,69.87796220881253
3125,77.01216086381953
3126,82.34581783966738
3127,71.15674307630496
3128,68.2246231717694
3129,63.94335982892134
3130,87.2559734806677
3131,64.89340253320111
3132,73.54642758750684
3133,70.772970525839
3134,91.05372106826634
3135,75.47997787799135
3136,64.11148099562605
3137,93.73255687380171
3138,73.23959820492217
3139,77.39064416354233
3140,68.0914761078659
3141,67.13621777596957
3142,67.88115351099327
3143,68.28262607469271
3144,63.41079235933834
3145,73.28089668969147
3146,74.98067450099666
3147,72.95094176157424
3148,71.6674494996294
3149,79.37423239283945
3150,98.0296789345564
3151,95.23284438766133
3152,65.63680772568668
3153,78.43514133815415
3154,63.7103131882338
3155,73.88050594756132
3156,66.15665515560563
3157,63.73016206098526
3158,91.21437158108108
3159,71.56905422776802
3160,81.22597617582753
3161,78.71995809487184
3162,78.96651534385119
3163,85.38958965380277
3164,68.79851971717567
3165,63.37439990970332
3166,87.01158573748474
3167,68.75651817354978
3168,67.18606782832794
3169,73.30729197488417
3170,65.62153804090283
3171,66.80410800203725
3172,80.18468928264605
3173,83.73422602637339
3174,71.59731534124951
3175,63.54616061965411
3176,65.72398167749814
3177,66.81788456494068
3178,75.95195885260819
3179,75.08599551296545
3180,68.53572908843385
3181,76.02493413006006
3182,66.27927260551293
3183,61.784971076954555
3184,81.79866651993025
3185,67.79131258045004
3186,69.65889654602114
3187,67.7311882176208
3188,76.06890583575803
3189,59.60298276262474
3190,75.51973368000182
3191,78.62365653345401
3192,76.27729923999168
3193,107.09078060724802
3194,71.72051996950518
3195,70.84004716628938
3196,72.41159557552892
3197,69.8829757872112
3198,66.97514836958683
3199,73.45943318817596
3200,72.31561085028366
3201,71.55588312847331
3202,67.55864828517186
3203,85.50229144599693
3204,79.47072067659073
3205,67.36037502167854
3206,75.97996225936762
3207,101.53308407435148
3208,76.37911021226992
3209,68.12940423171904
3210,71.77677345067784
3211,74.8112241731258
3212,80.38129966949685
3213,80.3261773890551
3214,63.7622821199744
3215,61.42443331966243
3216,66.06701511386676
3217,73.9495644303846
3218,69.82776577971322
3219,64.69675904353979
3220,62.89308242595677
3221,69.96562202694393
3222,63.94153060035067
3223,73.60681471108634
3224,72.36580111852452
3225,88.06501359047122
3226,69.99016880755616
3227,65.53541656891053
3228,61.49003744849431
3229,59.286215039530774
3230,67.32560130485186
3231,80.99387173062296
3232,70.25993546420229
3233,72.82575413922049
3234,81.32497606833584
3235,70.60805893615886
3236,84.36913729928271
3237,85.38554842548943
3238,68.25880903136046
3239,71.05771444498177
3240,67.53929260958752
3241,79.19646765964605
3242,96.89394137815557
3243,79.00636454044236
3244,59.10291212808499
3245,69.09134388006422
3246,62.625807024131284
3247,87.17326247374162
3248,69.23077731872687
3249,97.95483565260952
3250,88.4490440507545
3251,69.66579285656452
3252,72.44452622125993
3253,63.28438537428344
3254,86.46715271997375
3255,109.15213754451956
3256,75.09832174064954
3257,68.15991238352404
3258,66.8841867518566
3259,67.58650121320372
3260,60.00447574058126
3261,66.32003202420215
3262,87.14127989540435
3263,73.27259550669211
3264,67.30091925392067
3265,70.4318847506424
3266,67.67804102297619
3267,102.73930319227888
3268,62.97945522207212
3269,80.42456007844312
3270,82.05218241789069
3271,75.30113740946
3272,62.82382505830842
3273,69.46039392854821
3274,70.7744252000891
3275,77.21463421347109
3276,81.77763802293812
3277,66.72319256971838
3278,78.66717365765513
3279,72.03883630693673
3280,62.68536131196596
3281,68.52215141977287
3282,65.38916996852133
3283,83.73285122782382
3284,65.91649795475156
3285,72.6140365285326
3286,77.74186968557066
3287,77.6798283690421
3288,70.24244013921606
3289,73.79069166353814
3290,72.80624644000838
3291,69.17550777442635
3292,92.99832244412889
3293,78.43829351697285
3294,70.19864884399082
3295,57.61039274276248
3296,81.5840612274212
3297,66.33011384148637
3298,70.80474710840694
3299,84.4944180861315
3300,74.08517434981918
3301,76.66879890513076
3302,71.83507389959952
3303,74.29809759805975
3304,96.52664261935048
3305,70.88878195042867
3306,58.66045117836387
3307,78.75131759728706
3308,65.12825407051508
3309,72.34322727762809
3310,67.36121678237167
3311,67.58356862033548
3312,65.57072658139953
3313,62.12458873059127
3314,64.28986629589652
3315,64.48207296183251
3316,70.33090971003627
3317,79.16125028832538
3318,71.92393168991698
3319,65.14098744948683
3320,80.55101416231406
3321,76.55498326271652
3322,62.343697988698224
3323,69.24191802670755
3324,75.87314677567775
3325,69.67568819658399
3326,78.96613926961555
3327,84.74285269207813
3328,77.41692928546097
3329,65.91217854793203
3330,72.4866212645193
3331,61.23008314352146
3332,78.24566637810895
3333,94.54291487659411
3334,78.08561077556453
3335,64.11862584062195
3336,72.04667137978075
3337,64.82053766957057
3338,71.71678193317024
3339,74.10658453379797
3340,63.205295435154426
3341,75.57013513459721
3342,70.69048881645085
3343,77.38373975708735
3344,63.288391393906764
3345,68.98386428717045
3346,69.4978947903441
3347,69.0232181149077
3348,68.45744944729695
3349,72.54066399695212
3350,76.59646620792513
3351,91.3896541343408
3352,73.65098849037861
3353,77.66934216931821
3354,69.71624321503403
3355,78.705378606512
3356,84.61477187676059
3357,81.77816056437236
3358,82.70721228618217
3359,82.39615709483361
3360,70.78492041242028
3361,59.17700183692809
3362,85.4509235825781
3363,79.35700143759281
3364,59.18131484222557
3365,78.03852161138357
3366,81.6931603561103
3367,70.05840592927876
3368,89.56753702507342
3369,96.71353243516629
3370,69.80315968208089
3371,79.33374645814418
3372,67.24034655768442
3373,73.45520884453789
3374,71.87887260694482
3375,68.14842821819839
3376,73.19119304551707
3377,68.082772337137
3378,63.09842174963761
3379,66.75945036909837
3380,75.4899421713686
3381,64.15356976600866
3382,72.27636575730607
3383,71.10878542254902
3384,71.0196495438094
3385,97.64973907000304
3386,73.78361558602387
3387,65.25677665830695
3388,67.6353302461957
3389,77.20721729890653
3390,72.14080889748004
3391,71.99694145649951
3392,65.73504813943401
3393,60.663259473318305
3394,86.51809312326817
3395,68.51054554781915
3396,72.85989323981603
3397,80.42354541021342
3398,66.9685693082771
3399,68.51206930408651
3400,79.27850842272176
3401,83.6541172768167
3402,60.800115482211915
3403,80.50783800019585
3404,68.91584646681386
3405,62.77690572619772
3406,74.14408127811625
3407,75.38905964068735
3408,77.69351415808869
3409,79.33755812951519
3410,81.5953526390982
3411,60.332650207392774
3412,84.58620799942152
3413,66.92854787629942
3414,68.92357872448464
3415,62.84020670785607
3416,82.7969398733744
3417,65.68873524239622
3418,74.91140682408458
3419,78.06846763539843
3420,83.42850030941894
3421,70.93404248130015
3422,67.41882286831061
3423,79.8088466237762
3424,62.75785253961142
3425,78.77086442072037
3426,77.19517744784785
3427,62.83253562059038
3428,88.34826185189192
3429,69.0149624715161
3430,63.2202065500116
3431,88.75273762307083
3432,80.41594577278798
3433,86.53071496606005
3434,75.55443148125725
3435,84.12243629656801
3436,77.93163016000638
3437,84.75287920216695
3438,56.63867320322365
3439,80.24234327192785
3440,66.41974047416687
3441,77.3709614903766
3442,75.3243770380409
3443,64.84431666465561
3444,79.6086760147617
3445,68.13873996052871
3446,81.01499881621429
3447,69.36750879036437
3448,74.65171000113351
3449,78.77987099530877
3450,75.16260605782517
3451,72.60855099518781
3452,59.13204273890213
3453,73.48669266570792
3454,78.04298415918822
3455,74.4252432844483
3456,73.4459503292793
3457,75.95504114840361
3458,65.20889271636966
3459,74.10359502687629
3460,81.7394783483722
3461,68.57278643888105
3462,69.42091035573316
3463,63.95880163519481
3464,64.69245710573905
3465,86.25410204022454
3466,85.06504389258988
3467,70.64085798769574
3468,64.18236525705136
3469,80.13212862366095
3470,85.33033823622884
3471,69.23763311651045
3472,83.26189503397212
3473,71.45369629043508
3474,69.28298279178034
3475,69.20273430450864
3476,72.0659785376319
3477,68.96661666379256
3478,60.92290747456113
3479,71.42141738229765
3480,66.0618817086899
3481,67.81619281978922
3482,75.28771678389583
3483,66.85074786745531
3484,70.49204763566831
3485,66.32405399478657
3486,74.06626948467688
3487,69.90191737372159
3488,59.965195224406784
3489,87.13466155798578
3490,81.29232630150601
3491,79.15407834642504
3492,70.07228578033431
3493,64.46204682141519
3494,75.95566567749493
3495,91.04845265642086
3496,71.5594881013632
3497,84.14214363299251
3498,74.22074852051716
3499,70.51380788343025
3500,86.57824075832892
3501,70.19682158725644
3502,79.07688223634858
3503,78.2357600669885
3504,77.1643784499315
3505,72.81757939400795
3506,75.5895887835498
3507,79.59461461151311
3508,76.53300149368188
3509,67.13662868482344
3510,68.94953928153276
3511,67.10824631422327
3512,77.2780184842816
3513,71.00958423302671
3514,74.70614521831988
3515,71.03015650759635
3516,83.94814713102238
3517,71.47273507328194
3518,93.60479536973804
3519,78.54811423366189
3520,72.68373237426069
3521,80.55296210779377
3522,69.07426500325558
3523,76.42882571504188
3524,85.9222654964019
3525,85.4562732053151
3526,68.77723000246064
3527,78.35330320089265
3528,70.46661441611168
3529,65.96888188460107
3530,74.32785120478772
3531,62.51082064455128
3532,94.09383127139833
3533,68.97108513700506
3534,67.57303116434659
3535,68.48128865012714
3536,69.16554229675417
3537,69.4772417934647
3538,63.622552549170734
3539,112.12767667356668
3540,77.3128810408542
3541,56.73609565201385
3542,90.02469425000311
3543,67.37279999647279
3544,68.71515954298975
3545,73.52617706278023
3546,66.70116753837782
3547,68.2646795372258
3548,81.07393598009044
3549,86.2758999798119
3550,83.22557955683384
3551,65.58358578851198
3552,71.8097788130983
3553,82.34857119192912
3554,72.37284108890626
3555,82.7443157435465
3556,69.47132421514769
3557,86.51993044223704
3558,94.90484015263723
3559,66.54343485735572
3560,59.783363752256676
3561,73.04246218729169
3562,63.02951116633239
3563,72.8590851705187
3564,88.8326268235508
3565,83.56569230575637
3566,88.4872585480654
3567,72.02549467714167
3568,78.6130917614724
3569,74.26211904770993
3570,85.8518007937419
3571,65.84682616759105
3572,64.21471293964153
3573,77.6939766183045
3574,68.22335989175164
3575,62.692942087292685
3576,72.96219453694896
3577,75.65916091900299
3578,61.608834633347925
3579,77.10326477789728
3580,66.55572075390681
3581,83.79847673454745
3582,58.66545026441392
3583,72.51724725370849
3584,84.24734094889665
3585,89.8859054811116
3586,59.38079294059834
3587,72.45305712975605
3588,88.4187366410903
3589,63.61406995420137
3590,81.1301463091503
3591,66.70065235483372
3592,77.34406508049359
3593,73.5627084400414
3594,62.39329503596885
3595,69.92045111299485
3596,75.54463438831526
3597,91.49633300923377
3598,73.01420411538187
3599,80.09231163027185
3600,77.55300093448201
3601,67.16450459443443
3602,75.49309715542029
3603,63.37894319396796
3604,77.45690140783479
3605,72.64754457818616
3606,92.38211925469771
3607,67.76361509156496
3608,67.76069765615254
3609,63.445873194445475
3610,74.10111702451937
3611,75.12362697157528
3612,73.93702594537892
3613,64.39437123069487
3614,66.12920138363795
3615,84.8463749559455
3616,68.44096999548968
3617,71.0575937777574
3618,72.14724417534237
3619,77.38007323474639
3620,67.20884466660648
3621,65.60170892199622
3622,71.60420610854482
3623,83.18950557051045
3624,59.951665406273456
3625,76.70149122445788
3626,67.06753631560363
3627,63.84346839929145
3628,72.4426712287057
3629,75.30148479587744
3630,73.44144299401559
3631,66.22756513545183
3632,70.13555492906991
3633,62.54750792415703
3634,82.5847641022476
3635,61.70058470110078
3636,63.80038471480899
3637,75.42393521245516
3638,65.08053021307387
3639,76.61873204656976
3640,76.88764065521899
3641,74.8565834456029
3642,80.37259727874445
3643,77.91974594400065
3644,78.65255266202712
3645,68.27346153084397
3646,71.09095993247766
3647,74.67686951374195
3648,74.55755396226223
3649,84.90913411160665
3650,85.8899929631874
3651,64.87964804926652
3652,75.811742502707
3653,78.82110811075289
3654,83.7394430973462
3655,65.92033794604797
3656,67.66625003454983
3657,85.70337176262517
3658,65.12081387469546
3659,67.38847948886679
3660,73.92057102800949
3661,84.54809198694745
3662,76.82698857050951
3663,90.51674365176088
3664,72.24805443017728
3665,93.97014368520497
3666,78.73454002619623
3667,67.5509597861316
3668,63.81104024388164
3669,78.59997569612975
3670,77.39938389924188
3671,69.508283844611
3672,84.9141468080012
3673,67.58628612680444
3674,64.59019838645061
3675,75.10228698750429
3676,80.27250965676122
3677,80.07664099815786
3678,67.21827296244062
3679,70.85031295047459
3680,79.18342748447972
3681,67.3779495323157
3682,70.76343508923209
3683,76.82489379197823
3684,68.8740521438518
3685,101.5823905604505
3686,74.14058826934777
3687,81.02204773344847
3688,71.21252238269253
3689,80.98751664032996
3690,82.15761960889971
3691,108.17022420773807
3692,88.64700910071645
3693,76.70198635945818
3694,68.49507380191226
3695,73.38188091051158
3696,63.91806757463836
3697,62.09614302462091
3698,64.19662786963481
3699,69.01925123903999
3700,106.73200086092864
3701,76.04196730245141
3702,70.76162877478401
3703,75.15706344650535
3704,107.5021784823839
3705,68.41279460275987
3706,67.21008700061056
3707,76.19501818127159
3708,61.61433146861467
3709,72.24884145119093
3710,76.93171592096246
3711,60.15551155013167
3712,93.10798806031362
3713,68.53625061439274
3714,63.99656207137258
3715,73.85734807215015
3716,81.57444644631319
3717,90.29922888022988
3718,65.36905811550963
3719,69.4164424549279
3720,77.60225468550145
3721,66.23972422699907
3722,69.47512925200141
3723,82.15389933723172
3724,82.28962112597978
3725,94.52765371800716
3726,78.8080125924787
3727,65.26349896478861
3728,65.94657286317815
3729,64.05944083924321
3730,79.17695099678556
3731,69.95082587775013
3732,78.97806581371
3733,68.85424389420642
3734,66.29932166520375
3735,70.42222864397392
3736,92.45688247006483
3737,68.56987005017133
3738,75.23325427287176
3739,70.25766524914005
3740,78.99515299835521
3741,101.06207950849
3742,89.7447783854166
3743,71.29902097210422
3744,72.91226736504568
3745,70.46459837745729
3746,71.88205863529502
3747,78.67237969240784
3748,73.00489716193462
3749,71.70975384277433
3750,84.21579472053045
3751,80.0063997307171
3752,73.03843803839575
3753,67.13408530383364
3754,66.43913348513335
3755,64.03471936603071
3756,96.92397900132214
3757,69.31296866780839
3758,69.88173655159828
3759,86.34813294198138
3760,80.22833650275578
3761,72.15104470982763
3762,80.10758276504576
3763,80.99947959489683
3764,67.42128811079222
3765,65.03790430679165
3766,72.84610416403278
3767,68.45563794375741
3768,80.42194160019739
3769,78.93815914064659
3770,77.9543444826291
3771,67.7369029597133
3772,83.53850931386692
3773,74.6184046624632
3774,79.51935532273458
3775,71.3540434485526
3776,65.44945989749755
3777,65.3251602252207
3778,72.92048736688038
3779,69.44390230443383
3780,68.7002134798329
3781,71.39004540821888
3782,71.21100406063164
3783,71.26843369857596
3784,71.60730507475161
3785,63.4367918416169
3786,89.93666128030618
3787,85.22081971166826
3788,71.13424190495988
3789,80.86567569019083
3790,79.51964571432146
3791,92.64690885800525
3792,75.1942039245253
3793,73.00727393866309
3794,72.90262245516399
3795,67.11375665153825
3796,62.65005953635832
3797,67.25484446307321
3798,76.18419342378628
3799,83.98832816503152
3800,74.48976169758753
3801,90.11720817400109
3802,66.93494866831577
3803,91.74394919905599
3804,78.03339774455578
3805,70.44555490349029
3806,65.96484603324332
3807,78.33959929910284
3808,64.01890231196332
3809,66.01986374244787
3810,87.71511047256905
3811,66.66437377773673
3812,71.8230803881004
3813,65.02977919288473
3814,62.40075630023872
3815,71.41957101878526
3816,67.63484187312498
3817,90.00468662522884
3818,66.71482830774248
3819,71.98649314973157
3820,66.31852701181634
3821,75.33806463162074
3822,71.21076508247319
3823,59.74638426450541
3824,70.47016741330273
3825,75.88398843984572
3826,90.48550446604011
3827,83.66266082764818
3828,69.9296435710053
3829,73.39338459065377
3830,79.81157724527895
3831,84.84575530173755
3832,79.18689754593139
3833,73.41385069001227
3834,67.53059001434313
3835,70.32598560441181
3836,68.12067093417353
3837,71.29076341737684
3838,85.79111021719247
3839,60.943995869305226
3840,71.42935463471034
3841,81.05729217527937
3842,82.98620256266062
3843,68.75677136760818
3844,65.59617210746705
3845,73.6658185286005
3846,78.79407695894453
3847,80.43182579430726
3848,80.88912967109205
3849,86.15936510036494
3850,78.47602121846046
3851,66.01718803836351
3852,67.02848747384087
3853,58.48413857629762
3854,66.63226386897885
3855,74.04249330508944
3856,83.91575646919152
3857,73.87207285239965
3858,71.24604051927459
3859,92.39999637291298
3860,79.9784744233991
3861,64.1060124047537
3862,65.95829998754576
3863,71.2889808186477
3864,67.79488496372224
3865,75.66871079247686
3866,69.66937959805708
3867,71.44174457911514
3868,73.74575526314018
3869,71.6392139762278
3870,77.0541957985273
3871,88.08704523172487
3872,63.70256610937855
3873,74.92698969972624
3874,67.71919115232458
3875,61.9078042855737
3876,61.32023141387688
3877,65.53357082145466
3878,74.77765597131629
3879,65.54887695106855
3880,82.50729009074296
3881,76.32317280833351
3882,62.92738974155553
3883,66.66646175105993
3884,68.40296142674529
3885,71.26376664829507
3886,67.76384619419656
3887,72.33726868056075
3888,88.71890386820115
3889,67.08554729662
3890,73.47718045784411
3891,65.55886407908118
3892,77.85928950470884
3893,80.45262863053196
3894,78.28931289209918
3895,67.19972233801812
3896,94.68363754199164
3897,67.21853107274471
3898,67.90619322972846
3899,64.90121424897423
3900,83.01559117379196
3901,76.14155746904102
3902,83.55970867209133
3903,64.93672925075182
3904,66.52502426745394
3905,78.92304803991996
3906,73.90231552786126
3907,62.25116091186784
